ifa,Predicted_Probs
208e98024957173c91c40941750c69635b463d6ea8c46d7b1a461f68ad1c7585,0.9947220807867343
54cc7cb1d7e49baa2dc20ed10b5faddaf3f5b9f7c79845b96a83cf47dbf4957f,0.8836757258220763
a3f4a52f56394d431a144d76770a44844df00fa6fc55d6b6452a2ac29576f6d7,0.9887085298350956
0e7d5733b721fb7db6686d322e1eecaf139b4bd2cdd18b48dc065e53a3234a69,0.994666569395708
212edf4b4f65fd79ba5cab094846a806578e6371a982ed7fb8d72bc6eb56957d,0.9962213991942687
12efc69350e49f080547158307ae17351edb0ae621dbb963365aded6a6d03f2f,0.7783783656954475
f15924ecc85567dbc02a8c45f273a256d53c17aed6b28fd8ab0e852a2d77b200,0.9940089820341192
00a99db0966a73aac2e231832ae43854c3290caccb5b75ba1234d3146c63475b,0.7040252084089799
befc6d8c3a2eee4c75531cfaf7e6fc6aaa8948bb9c1aaecd75d3e7780ba529bd,0.995476684607573
78ebdcabdf20c6218d76df33efc76248493f34e22b2940fd921df335a2c39dc0,0.9696315645981137
6d48e6c1321a1594acf40fb956768b31e505151926e66d8853e8d70865339fe2,0.9985389797421883
41fc4d399c79919f49d43ff3a69ca1bdb128e4c5fde85b2c12a47a5d84825aeb,0.9981924158418688
ab6329b06fff53368601054d5cf97bd634bd6ffd0bfa54737cb7f402e9aa181c,0.9825378142572455
fa3dc59cac5789bbf327255b9f43e70a502c557bdb1592f6ba35cf4c3a390a9b,0.9974691577807763
bc593b0fcbcb3178c51599bca0aae55d49b5122d2ab9af0d7a50fe6d4255b0a8,0.9575518633840956
2229dbb0aa1274d6359d788ba2d2ff4f19e2496ab7b97aa10a1586b0d26a45ca,0.9828882902853207
20eb06175758110eae858b6fd7fc4c856f190c2990e66ebdd145728a0928fafe,0.9589970372271371
30a57caecc98bc67a749d25cd672c656f2426207d97e714c5ce20254d361a20d,0.9692396003884609
31da7dbbb669290176472124b909ec197198035cfcb9224fba8ed9ae806eae1a,0.9271391002668407
4d665e46d9436e25422ea0b927fa9169fe66927878537fb0dc7243b61c2491a4,0.8808157274487042
d79020a492beb7a9b773343980503d96dc56a305e4cebb65d5e772181542bb40,0.9990935193020439
80f45dd154938a3aee5ec8a7fa7b9834fff9307903fd1435d7b4d974d6fdd815,0.9973791655485909
28385d1e2803f1346b7af72bd6aa29043d58be5abca5a9674b3116ddfd31a3fa,0.9501067668347246
c905e95ed20a9b9296d7f16a31d829bfef559967c76ea27b3bee89b64982bc20,0.9797452443383035
a7c5fa871129df94cdd2de531d5b0630591c762251c5a6e8022998a53415ab25,0.9938875578712174
881589acdc5f842bf9e978471655df91ed6c3436a23a12c5be111202bac29ca3,0.9873854445422012
7ce97a0ecff9eac9770bb5c03bea3e297efd4d6d08c646332e5cac1f1cef46e6,0.9938394016350247
21028bb72bf2f98fd85a5dbc7b4435ede8cbb34c2710bea5be8f67a85387d009,0.9343875569293969
9fd33f3cf1d62528ab93bc87f1ae82c291682a01211bd22b906b427b419dd8e7,0.9143105278250402
b796a3b98e35be6e744d825e1d45bd267317eb0a3042fc13017436da0acb7f6f,0.9997410271254228
a7bee5c968809b627444b42771ee59a4f6d57ca1cc85c8c67adb599ca621532a,0.41217984811247493
a07e058e265128f9abb5173109dd7ba7a264b180348ca21cab3f935f2cfd3d3e,0.954052263261111
356fa3ccd65418f2c5bd23aac5b12f93bb12b45c1859e8290b400c60a9c295a6,0.7001023550759631
2512cb215539bb85946f00af3652324e285165df48d5f3b4bd72afa4723d9ee2,0.7515998959307193
ecc78481313a9a997fc04f78d1a8fa40045b7c743f9c71e0adb0fd0a429b8b52,0.9760042735117066
c95dea19afdb6e441f8cbe95dc0324cc01204866ca79c360ec23e9633cc2a4ba,0.9960612579755656
ef79aacc969e8a23470daa0230fecb159fe0f7c15b064f8c11a06383ef721c4d,0.9749286094852532
a77243dcdd86a35d29b013e04cddb08333ff8cb018c616f1c61cf8f142892680,0.9820813409967084
571f199702a702c445afa299e3efb0d3b8581c00c97d5efd059e7596099b6f7f,0.9965913911869652
6fd191ee4651bde111a59d3acc1c57b8251a8ad2635cec088ea783358d274305,0.9822461503575125
1f978a48e8f283b76a8f08527b79720a1625ccf55a7fc065d268073033d42d76,0.9989155249204074
5df69e5148fb1540a5e4719624af154fb6c7ce820d2a5bd91218ab7086486f2b,0.9978152883927494
0528149e22b27d629c8df96552483e23da5056e385c38a9f0e9403f66dcbcfde,0.997876300600297
e5493e99e6fceb10e3b0af8322a6d3363c3e9974e61d10dfb6063e8725ff022f,0.8416946984851982
f074d940225b1dc357484fcd252dd2a71fdafd56740df91a59c44664561e871e,0.9964176589403066
e692973c16e7e300121ff43f786f27efbdb38c37861478aaaf5cdd3dee165862,0.9446602820699717
bc0e5f90cd3df68b42d5f3db10995d1d48b064a75f24937c4cc2fefec9d328aa,0.9967298273089159
28efcb11b35b881506e0a40a9edc0a41ac9f5d671d1ee0a34b8912840cb01e20,0.906530191173189
2e6439c1da354bf7cb9242ed31ad46d91ba6e423b3c18b98df8825bac561655d,0.9847184092918918
af9edcdf79a5308d81db5c0c190a98a78c9715d6e1ebd94e168f6dc6af9761a1,0.9931815562454108
fbd91fd6d19723c6b0ded44bcd429bd53481a11b1fe1c5fd895bd8cc223422dd,0.9570151143751926
510f547452dc0a6fbf60ccf8f65c743e0d1fb1a42ab4fad81a083f72806e63db,0.9981014140169077
e6371af55ace65e9d776d99832f7ab4bc5f369cdd41ba4b5688ed4278225fb5b,0.9955604072808043
9889529be6f1cd5a4fe7ac7fff67fb888ba731047c28e4695e612c2343b963e5,0.9888338817531254
62b04c097d156dc805600e6179d10e71c9e0e82447b1868cad3f54db863c0e16,0.9173028829945746
aad46082e9dee6c5dfe8d9115248bea0cbcfc4ca6c8b867b4999b03a98a6843d,0.9819242514228801
f864df3c76095dbb351a9690fdb9112ef909412b6481ef814c3e6354546d9cbd,0.99418866231525
762c5e92c107253f09ed87c34a9e89c5e4d206f16ff68a4b970f68783d0a754f,0.9865854598128615
213e1cca91f9ec39c220159b9617fa8e8f7e36a79699c885017e63454b8df1f8,0.9963460372642934
29ddab27e70085f798b9c40f2f90045a8269b4789c1763919522e1bd6ce0511f,0.5432019234685219
7500152e0b963997534aaff56171a4ed9e49fed245f953816aee14ae0355d9ea,0.8550103672218465
264c60f2fed5739f7c7f0196c4ee239fb5701ea6b9fb455dbb2ffeaa511bc50b,0.6883815739489251
314970ab44cd281b06fa470e4a7562cf45ff8b9c05d6173124f7b78d6fcf8ce7,0.9702727942978446
8a515b626fac580cc93022496ddd4c1aef86f0ffb00aab7d6a62fee0c5c5a1e5,0.582696878122048
db84cdaccb134322a11b0a943f9cbc2df1fc44d99c9df35152147dc11cae98bb,0.9801485145004558
51b97c3ab78b3b8485c4f624fd725e57847a460c66f660ed110a873f60108972,0.9781307037719096
4fbe5fe054e4932d8446b4d2589af42b2b84553083c52c845ba73326a327a4d2,0.9927427193550822
12ae4b151227ef4019255e3be26773cad8fdeb47c6d4ba80350525776361fef2,0.5466795899708273
b988738634e90161e6a587c42684fc7a3a29ce232f6ac67f75947ee87e974bbf,0.9988971047119024
061daa1a92e7f8febfd6b01a1e1137e7c0af9b085a11f60a4226723709bfe8e0,0.9947903064916805
3a2aae952a24663643639aeec576daabd5a39e9be1866bf94bdd2a1233774178,0.9682030374714123
d22b2fd4fc34b0565d792e92699bf884e4ceb107ffdd26882c775b26a5992742,0.9924976095874112
cef3b8f3087eb41023e0a329a97db4782c496dadb842b490631ca8fa2ec2a3f1,0.9983292758094464
42bce8aaf012d3c40a8dd7ee1872defe2620d88242a46503aaa569f003ee136b,0.8333354697153923
63529a03faa748ff3c675197b2ab4c63f8ae0347ab251d4ee848c65c882f2b07,0.9891485106077632
9ad7d012135c8fff8984731e50a9f928a3861117d409e1811ff15a8470f2d02e,0.9217602070930028
2f26e8feeda4a4aef449256b45a9a7de78ae0fe2a41ca88677cb9ff81a8db3a6,0.9955975960591429
25905007e3bbfd4fc020210f23e30f38af8435c9b1cfce11de22e221fc0e06b3,0.9983230402437218
8819bea95467bf8c492065a377333b238923d74a9967f0476bed3afc633952e6,0.42743592249773105
331676f312f2b0ee5a2905f21b61a4421043073f3496ebfe26d6e928cd7d9985,0.9948124161062595
6829d705a470a30ef557976a8bee436c85610d6535e41a5543162b59c7f6effa,0.9685122657128183
12d103c00ea869bb50940fd21be3feef9d1dfb077b975c979217bf09ebab6753,0.9836137796244252
c9f61725d610939c1d80249ae2a2e04aa057f928cf0ff73ab3c2b40057fdcf93,0.9934513737075858
8c1cf6dafe87bde93be4a5f5697746dde2cfe737ed3c528b3084b1d68260d864,0.9944053681298358
e7fc8f54e43844e90eb2ed8dc8d31e80929ddcd8610fb39740852eb9377cfa02,0.4774934773345585
540b07e9a4c5b48cf0ac6c1e7c7e24cff2f15c4a6352cde85037eeb8155a47f5,0.9980201937099925
64fb5e3adac7dd93a84231b6b81d9c51d9c1f9cfb6d0ea11e9723b35493c04f5,0.9878233962075517
a36f4d98203f96d0ee70f7dec236c868a97be47ebb6893e3bffd79462a24a74b,0.9963117883853027
ca4ecfad66773f1922112490d207e2e07c12dc3c9f1cdac6b02ff876589c1346,0.9959066531875603
8d5a0624aad1ac324171fdd46fc718ec95d7749ecf45b591ff7cdf0959be4221,0.9968052617616533
8059374df730ac391643d75a5c35339279661b3c8c4a13a4f2befac0cc9274a4,0.9932918000205176
aa5958098cd0eac15d55ec14160ff7c08ad891c783d27344e9fa06b69565215e,0.9594576846726668
695dd218d35ae40a143f4d990d07ae395ec266c493536b0fdfbb03f2fd70cc27,0.9622249257644618
7d8a851f626050bb7c4322c7e0b18a6d0f4fec391ac737c1f2a0295cfec507e0,0.9612207283500502
f6183db0138ce4482ab25519a53f93621fdfde8d87e27e313f03ff0d3054fb4f,0.9654373266652331
8ddd6bf1322fc32a84c42da6abf7ff9023420b4f1c7da7d79c9b8dbe54514ccb,0.8706838420514593
6d91da9ffae3156bbcf1f03af23282611f3b6222a43c28dba548c80e586bff57,0.9869096544490614
97ab6cc556bbcf1db77b0da39f7bccd3ee6bf43c5d05a65a09715d90ee8fc134,0.9930379979227074
8a59aaca0b3dcc02ee5c70c4a526337e524ad55858e9c4da2535dcec82338f49,0.9948975748010057
dbb774c354e50f2b676c019c6cc49c816b6a219d48e863f81368f003e5d07a1d,0.9879938696440893
f466a1808e75d57bef7c37a1615bb2d4b0a0f01cd640b1c1eac3801f768c7f64,0.9492116112179637
0fa49a4fa6f3fa394493a767b4f76f8530d576f3b2a3cc49adaf5d1170ca5a52,0.9964563536777388
7f7549ec40f29fbbf137d3c2d4de26a7abf7231fbee4e8fdb15d62282c7749bd,0.9896220902550837
67ce1968febad68b686bd51f2e8cefbead21d1f0a29b08885f9de30a9be7b2e1,0.995216835024923
f11f531b4af21e99079f48fdbdfe175c4a98fd6eca463877026046cbc1d4ce77,0.9913271289738869
a96f75227ecb723e6468763d4995dedec3ca3a98177d1bcba4c553df52f5cf63,0.7662603282705499
a5017d997554ecbdb97525339dbf48b3e8caa76b5cca879b00269f80c3cdb6a5,0.9974685306510476
4f1b03c7fd291648c16aeba8ec74b0d4b953531531bd8d3d1b0833b28e967fa7,0.2819059095647028
9c1a9cb6835a3d33e2134dc614083819b20e03d77e1c3143ac44c5f351694fef,0.9397009797023615
d4f0bdd25b35e5197c70a769707db2d03d05ad27b8799ba4a7ac2ca446d9c87d,0.8023725574305657
a0c952ff17a309352433f8d359f61ea1945678fe9884ef885bd6a5ea300199b7,0.5761285432211095
25df8a111e6c2e02f42a2f751184ed2864a930248d0ed0191f0e725471023bad,0.995952129387849
8e6af3757ffa0c2d9357c55f631fbdaf82c1a58008c49e4dcee58a0c9124651e,0.9899363668591835
81ffd0bbe7e4d405ed076df4a053ad05ac6a694dd2d30abb4d558f15da2645e7,0.9858205625923765
f25eacef5b5eff21b1aaa14301c6a71b65358bac29c49d6a7d07fba5b3579eb3,0.3950204542640926
8b4bbf235caa309cda4bcdf4fe12e81e47131d483144217bb03d4fe452a051e5,0.804062237197237
e24927d305e710397a2cb61c52aad1f423881d8f594caf05f834cb4d2592f3ab,0.9976334112190292
9923acecaac94fe3930a1723b04dca4668ccde16fd9e8f3c814c07f7a7dbd149,0.9924340732028507
80e92cc2782459bd9f5ebb55eb9f84c97b97ab2617fbfc257361d1cce4728687,0.9797574310262356
7f32d94b474aacb04ba8f01fb4cd126eea7b7f1b3cad0e56b20c302ad519a09c,0.9785964434569787
265b5cfdc7cac67e0b03d33827d4b65509b0f2601e3f6c7bd336531f897cd3d0,0.9832225725597944
6c09d246691975ae51968d6d3aada0c514c88cda16456d00d36d206af0abfa40,0.9092514275771079
a6d312f2ca0b2d54a249a9107dd0d652f3ba519e64de8139b3cec454c937e69c,0.7754564771623038
7ca0b5a5969f8707ed14078d717226fd8c35dba21ff77398201973165a3ad713,0.38853880299883736
b15800131fcd81453d0584da1f8656c7ed4f3903d42265bbb33c574e96b4c6f3,0.9796435914126029
d5b26f60bacb5a54a20437e95199a8e24d4a3ec55b59ab59d3cdd69ef088685a,0.9805184617285273
77e48a697a37521f54e4aa70635246ed22d1721d2d0d1d94974747629ba219a2,0.910271455384204
8181c7036997019de770ae5add1603ae0f85b551f652b11b4675b5308f1b0944,0.7748091770110456
671c344c53e1749b791f5b7b9f0bb1a702bfc26e1fe00773a0008297b87b42dc,0.6791710118172034
81b7ae0f2622d3a5428a6f9540085975f93fc9e6fb61306e7fbd0abfc08c7e17,0.9539942322460893
63dcd9d4b670635179ab792beb9f05ea0a99333eaa218f1b0782baeb6ccee124,0.9880124662562452
3e7432490f6cac9477fb878a5749dbb2195c6b0c74cec5a9adbd033423f784e5,0.9931482044800236
f733e17afe765f1d1c12184ff09aa903e4db046d4278f1db0c6eed8eb8175ee4,0.9929345606820248
d8edf6bfb294e2e4da1aea443ffa710cd17df8458a68fe8217d6d492aa6dfd94,0.9343219793613817
548688ad13b8a67831d581894c0039db3cbc7719dfe253583afa1cc960999915,0.8448642471206821
1e40ddfff83a57a27fd63c5fbca5531d29423036829aa2b50e4628184a58023a,0.9707435727322549
9ba676ae5d7d70f3ec33d372bc099d1d9d1d827f05dbe80107555d396365cf30,0.9825023520401972
5aecbb17b4cd728cf8965ab7d1783c35082aa872dd31c488779886816db80f3f,0.9879127517511715
608b7f7c252aeb4f694afede9466b8d6b6a7996d905ec14e023d8b4bf9af3616,0.9736282028567642
0c3a39c63f921f8bb49096a6a83d487f047bed0c8711e1cfc9163db8cf94e527,0.8490546443950955
54bee4949f19b40acf026b4e130288c9aa7a6b4f636f1ac8a45b562db2dd005b,0.8310911836412573
8e7ea55785e745a7883b6f2c618bb8c8ba3bbda32de4c9478d9ae7507ab083e8,0.6339289250314588
18f449cfb993487d06f30b8e1809debc9cf1c6945d179d76ae4eff44c85591dc,0.977626642042632
a3fabc4f522ce6d9dcd2c13a43338c7814d93dcfdfa13cbda1334c95850ba214,0.804062237197237
f52926b959d8415fcfc6ff7ea0f4e84669566fe78251d0cbed09078c22628608,0.9980677716885141
79f4e5e8c8028065d0c42a7ecb0f1c19ad1bec3120547dc084bd21236574cfa0,0.9953866314097595
9ac84ccc08c085a007ca057b349689bb610e8201144d71f490edeb1015f49ae6,0.9892813474101481
134a24e035d50a985dae747b88ab9844f56bad0d439db4f9901d2cb0e42b9d2d,0.9411580209997118
75b2e68046c61c0856c2b74b4e1dc32dd40b20511a1627cabb29896e4e3e9a6f,0.9972389324268721
545e78f17a946aa9c1c6f8e4bf8a14db04df0f1406a9b2519241cb329550ce43,0.9957559489186227
ce204b204fbc038c33ab6e728a22fe33051567c7521ccb7bd940d337b7980fc0,0.9951864253067573
45a0681e0d163035914e81ae8769af85cbc2b2632b2dc3d9b9ebe91518a73157,0.9069237072825166
138960a19e356ad501408b73d38ce01ab6a10aa836f77d947fd351e5e382d750,0.9981574315833349
8c6a8524d2c0efa48774590dc82d1ca12c861ccc6ee4bd0e08942b715258619c,0.893871134660336
